Unique_ID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOCODE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,OBJECTID,GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,foodstamp_cruderate,uninsured_percentage,crd_lacktrpt,crd_foodinsecu,lifeexpect,median_rent,median_home_value,avg_household_size,percent_foreignborn,median_age,male_to_female_ratio,percent_poverty,median_Household_Income,pop_den,unemploy_rate,high_school,Join_Count
94,47,37,11700,1,4.70E+11,Block Group 1,G5030,S,392228,0,36.1869805,-86.7310515,0.028352388,3.93E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,5
95,47,37,11700,2,4.70E+11,Block Group 2,G5030,S,536158,0,36.1858326,-86.7402548,0.03601189,5.37E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,13
96,47,37,11700,3,4.70E+11,Block Group 3,G5030,S,438581,0,36.1896807,-86.7388204,0.035120704,4.39E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,4
97,47,37,11700,4,4.70E+11,Block Group 4,G5030,S,374544,0,36.1936861,-86.739938,0.029854603,3.75E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,6
98,47,37,11700,5,4.70E+11,Block Group 5,G5030,S,435883,0,36.1953803,-86.7483313,0.034047724,4.37E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,1
99,47,37,11700,6,4.70E+11,Block Group 6,G5030,S,612997,0,36.1903511,-86.7521824,0.041239041,6.14E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,6
100,47,37,11700,7,4.70E+11,Block Group 7,G5030,S,457871,0,36.1862837,-86.7522809,0.031565121,4.59E-05,32,Census Tract,47037011700,TN,47037011700,47037011700,11,8.82,8.4,13.8,69.6,1638,539400,2.15,2.14,32,136,8.52,95721,5158.28,3.8,99.23,26
101,47,37,11800,1,4.70E+11,Block Group 1,G5030,S,489618,0,36.1902663,-86.7605987,0.029273942,4.91E-05,33,Census Tract,47037011800,TN,47037011800,47037011800,20.7,9.57,11.9,22.3,74.4,1510,547300,2.14,0.55,34,101,19.44,95359,2233.55,3.7,98.17,26
102,47,37,11800,2,4.70E+11,Block Group 2,G5030,S,259104,0,36.1903921,-86.7657228,0.021597217,2.60E-05,33,Census Tract,47037011800,TN,47037011800,47037011800,20.7,9.57,11.9,22.3,74.4,1510,547300,2.14,0.55,34,101,19.44,95359,2233.55,3.7,98.17,36
103,47,37,11800,3,4.70E+11,Block Group 3,G5030,S,682919,0,36.1812294,-86.7666196,0.042038582,6.84E-05,33,Census Tract,47037011800,TN,47037011800,47037011800,20.7,9.57,11.9,22.3,74.4,1510,547300,2.14,0.55,34,101,19.44,95359,2233.55,3.7,98.17,17
104,47,37,11900,1,4.70E+11,Block Group 1,G5030,S,657008,0,36.1774838,-86.763433,0.043777195,6.58E-05,34,Census Tract,47037011900,TN,47037011900,47037011900,24.6,24.9,13.4,24.6,79,1721,419200,2.07,14.94,30,67,25.3,64025,3605.02,1.5,89.87,12
105,47,37,11900,2,4.70E+11,Block Group 2,G5030,S,725459,0,36.1805363,-86.7551052,0.035930686,7.27E-05,34,Census Tract,47037011900,TN,47037011900,47037011900,24.6,24.9,13.4,24.6,79,1721,419200,2.07,14.94,30,67,25.3,64025,3605.02,1.5,89.87,22
106,47,37,12100,1,4.70E+11,Block Group 1,G5030,S,371958,0,36.1825492,-86.7450259,0.025392517,3.73E-05,35,Census Tract,47037012100,TN,47037012100,47037012100,4.3,2.7,4.5,6.6,99,2079,717000,2.42,3.31,39,103,3.53,123125,1888.04,10.4,89.8,16
107,47,37,12100,2,4.70E+11,Block Group 2,G5030,S,1114767,0,36.1797709,-86.7360104,0.063979552,0.000111677,35,Census Tract,47037012100,TN,47037012100,47037012100,4.3,2.7,4.5,6.6,99,2079,717000,2.42,3.31,39,103,3.53,123125,1888.04,10.4,89.8,8
108,47,37,12200,1,4.70E+11,Block Group 1,G5030,S,1952032,158154,36.169584,-86.7355396,0.090546753,0.000211372,36,Census Tract,47037012200,TN,47037012200,47037012200,5.4,3.4,5.2,7.6,67.8,1699,682800,2.05,2.44,38,121,6.94,118625,1687.47,17.9,92.13,0
109,47,37,12200,2,4.70E+11,Block Group 2,G5030,S,571219,0,36.1725192,-86.741191,0.037754156,5.72E-05,36,Census Tract,47037012200,TN,47037012200,47037012200,5.4,3.4,5.2,7.6,67.8,1699,682800,2.05,2.44,38,121,6.94,118625,1687.47,17.9,92.13,0
110,47,37,12600,1,4.70E+11,Block Group 1,G5030,S,1209853,0,36.1871076,-86.771986,0.052311728,0.000121214,37,Census Tract,47037012600,TN,47037012600,47037012600,16.8,8.73,10.8,19.6,73.5,1450,403500,2.35,1.84,31,100,17.1,69716,1602.13,3.1,94.52,72
111,47,37,12701,1,4.70E+11,Block Group 1,G5030,S,1996810,0,36.2123725,-86.7918833,0.106102377,0.00020013,38,Census Tract,47037012701,TN,47037012701,47037012701,42.2,16.78,19.7,40.2,75.2,965,221000,2.34,3.52,36,72,38.54,44639,743.82,13.2,87.67,210
112,47,37,12701,2,4.70E+11,Block Group 2,G5030,S,4767363,17656,36.2222364,-86.7917569,0.120287943,0.000479625,38,Census Tract,47037012701,TN,47037012701,47037012701,42.2,16.78,19.7,40.2,75.2,965,221000,2.34,3.52,36,72,38.54,44639,743.82,13.2,87.67,104
113,47,37,12701,3,4.70E+11,Block Group 3,G5030,S,484632,0,36.2193968,-86.8098628,0.035187576,4.86E-05,38,Census Tract,47037012701,TN,47037012701,47037012701,42.2,16.78,19.7,40.2,75.2,965,221000,2.34,3.52,36,72,38.54,44639,743.82,13.2,87.67,11
114,47,37,12701,4,4.70E+11,Block Group 4,G5030,S,1057347,0,36.2237985,-86.8147443,0.045854196,0.000105984,38,Census Tract,47037012701,TN,47037012701,47037012701,42.2,16.78,19.7,40.2,75.2,965,221000,2.34,3.52,36,72,38.54,44639,743.82,13.2,87.67,4
115,47,37,12702,1,4.70E+11,Block Group 1,G5030,S,2903039,169453,36.2092407,-86.8035789,0.093274964,0.000307916,39,Census Tract,47037012702,TN,47037012702,47037012702,22.9,8.31,12.9,25.3,73.3,1391,411700,2.27,5.77,38,93,20.37,56518,116.57,0,96.38,13
116,47,37,12702,2,4.70E+11,Block Group 2,G5030,S,1615517,63304,36.2003351,-86.7840697,0.062384285,0.000168228,39,Census Tract,47037012702,TN,47037012702,47037012702,22.9,8.31,12.9,25.3,73.3,1391,411700,2.27,5.77,38,93,20.37,56518,116.57,0,96.38,31
117,47,37,12801,1,4.70E+11,Block Group 1,G5030,S,2640951,0,36.2119567,-86.850104,0.073998411,0.000264678,40,Census Tract,47037012801,TN,47037012801,47037012801,39,6.56,18.3,37.8,69.6,0,254000,2.31,0.33,34,71,32.72,37282,457.32,0,71.12,33
118,47,37,12801,2,4.70E+11,Block Group 2,G5030,S,2586596,0,36.2026038,-86.8342731,0.082123931,0.0002592,40,Census Tract,47037012801,TN,47037012801,47037012801,39,6.56,18.3,37.8,69.6,0,254000,2.31,0.33,34,71,32.72,37282,457.32,0,71.12,72
119,47,37,12801,3,4.70E+11,Block Group 3,G5030,S,1510060,0,36.2124939,-86.8329998,0.050927204,0.00015134,40,Census Tract,47037012801,TN,47037012801,47037012801,39,6.56,18.3,37.8,69.6,0,254000,2.31,0.33,34,71,32.72,37282,457.32,0,71.12,21
120,47,37,12801,4,4.70E+11,Block Group 4,G5030,S,2090578,153768,36.2071911,-86.8167588,0.090203539,0.000224915,40,Census Tract,47037012801,TN,47037012801,47037012801,39,6.56,18.3,37.8,69.6,0,254000,2.31,0.33,34,71,32.72,37282,457.32,0,71.12,56
121,47,37,12802,1,4.70E+11,Block Group 1,G5030,S,386652,46618,36.179754,-86.8365285,0.030190428,4.34E-05,41,Census Tract,47037012802,TN,47037012802,47037012802,27,8.55,13.7,28.1,99,1635,269700,2.22,0.72,43,78,13.74,72563,64.06,2.2,85.25,53
122,47,37,12802,2,4.70E+11,Block Group 2,G5030,S,639336,0,36.1849873,-86.8465011,0.042275882,6.41E-05,41,Census Tract,47037012802,TN,47037012802,47037012802,27,8.55,13.7,28.1,99,1635,269700,2.22,0.72,43,78,13.74,72563,64.06,2.2,85.25,40
123,47,37,12802,3,4.70E+11,Block Group 3,G5030,S,11986226,731340,36.1958334,-86.8575568,0.22262136,0.00127423,41,Census Tract,47037012802,TN,47037012802,47037012802,27,8.55,13.7,28.1,99,1635,269700,2.22,0.72,43,78,13.74,72563,64.06,2.2,85.25,41
124,47,37,13001,1,4.70E+11,Block Group 1,G5030,S,10976284,622661,36.1790422,-86.883454,0.200506813,0.001161981,42,Census Tract,47037013001,TN,47037013001,47037013001,9.8,5.33,8.4,13.1,76.6,1869,381600,1.29,2.83,31,194,7.75,71154,3836.28,1.7,89.68,11
125,47,37,13002,1,4.70E+11,Block Group 1,G5030,S,3839815,462204,36.1934947,-86.9037055,0.104183546,0.000431057,43,Census Tract,47037013002,TN,47037013002,47037013002,20.8,999,13.6,26.8,77.6,0,999,999,3.98,40,999,999,999,3337.64,4.1,94.86,70
126,47,37,13100,1,4.70E+11,Block Group 1,G5030,S,43064492,370198,36.2324703,-86.947276,0.284448559,0.004354557,44,Census Tract,47037013100,TN,47037013100,47037013100,16.3,6.82,10.4,20,76.1,1267,358200,2.41,5.02,45,87,7.14,113021,5033.73,9,92.13,0
127,47,37,13100,2,4.70E+11,Block Group 2,G5030,S,44706830,2437278,36.1713526,-86.9181608,0.393557314,0.004723727,44,Census Tract,47037013100,TN,47037013100,47037013100,16.3,6.82,10.4,20,76.1,1267,358200,2.41,5.02,45,87,7.14,113021,5033.73,9,92.13,14
128,47,37,13201,1,4.70E+11,Block Group 1,G5030,S,898357,254000,36.1546116,-86.8842904,0.067514454,0.000115406,45,Census Tract,47037013201,TN,47037013201,47037013201,10.5,16.61,8.2,14.5,67.7,1240,365200,2.07,12.69,39,97,18.07,64214,3248.26,2.7,98.52,24
129,47,37,13201,2,4.70E+11,Block Group 2,G5030,S,1011587,0,36.1481121,-86.8819553,0.04394431,0.000101301,45,Census Tract,47037013201,TN,47037013201,47037013201,10.5,16.61,8.2,14.5,67.7,1240,365200,2.07,12.69,39,97,18.07,64214,3248.26,2.7,98.52,20
130,47,37,13202,1,4.70E+11,Block Group 1,G5030,S,1359399,12651,36.1625761,-86.8752313,0.064605896,0.000137422,46,Census Tract,47037013202,TN,47037013202,47037013202,5.4,7.64,5.4,8,99,1712,434500,2.16,9.01,32,116,3.65,96685,4420.4,2.4,97.22,6
131,47,37,13202,2,4.70E+11,Block Group 2,G5030,S,951742,0,36.1535811,-86.870137,0.052461634,9.53E-05,46,Census Tract,47037013202,TN,47037013202,47037013202,5.4,7.64,5.4,8,99,1712,434500,2.16,9.01,32,116,3.65,96685,4420.4,2.4,97.22,0
132,47,37,13202,3,4.70E+11,Block Group 3,G5030,S,410265,0,36.1558359,-86.8625447,0.030107948,4.11E-05,46,Census Tract,47037013202,TN,47037013202,47037013202,5.4,7.64,5.4,8,99,1712,434500,2.16,9.01,32,116,3.65,96685,4420.4,2.4,97.22,10
133,47,37,13300,1,4.70E+11,Block Group 1,G5030,S,755658,0,36.1587915,-86.8598549,0.044631254,7.57E-05,47,Census Tract,47037013300,TN,47037013300,47037013300,6.9,12.13,6,8.8,99,1646,606300,2.05,11.85,32,60,14.94,100662,3229.66,6,84.56,19
134,47,37,13300,2,4.70E+11,Block Group 2,G5030,S,710511,0,36.1642384,-86.8581454,0.037474487,7.12E-05,47,Census Tract,47037013300,TN,47037013300,47037013300,6.9,12.13,6,8.8,99,1646,606300,2.05,11.85,32,60,14.94,100662,3229.66,6,84.56,0
135,47,37,13300,3,4.70E+11,Block Group 3,G5030,S,752573,0,36.1575678,-86.849342,0.047083871,7.54E-05,47,Census Tract,47037013300,TN,47037013300,47037013300,6.9,12.13,6,8.8,99,1646,606300,2.05,11.85,32,60,14.94,100662,3229.66,6,84.56,10
136,47,37,13300,4,4.70E+11,Block Group 4,G5030,S,550952,0,36.1584272,-86.8422087,0.033680335,5.52E-05,47,Census Tract,47037013300,TN,47037013300,47037013300,6.9,12.13,6,8.8,99,1646,606300,2.05,11.85,32,60,14.94,100662,3229.66,6,84.56,19
137,47,37,13400,1,4.70E+11,Block Group 1,G5030,S,861195,0,36.1450156,-86.834291,0.057469263,8.62E-05,48,Census Tract,47037013400,TN,47037013400,47037013400,4.5,1.61,4.6,6.5,71.1,1858,748400,2.21,0.48,37,111,2.05,119119,3743.79,14.5,90.86,13
138,47,37,13400,2,4.70E+11,Block Group 2,G5030,S,1372620,0,36.1403558,-86.8454047,0.081783089,0.000137441,48,Census Tract,47037013400,TN,47037013400,47037013400,4.5,1.61,4.6,6.5,71.1,1858,748400,2.21,0.48,37,111,2.05,119119,3743.79,14.5,90.86,3
139,47,37,13400,3,4.70E+11,Block Group 3,G5030,S,1386937,0,36.1487879,-86.8451745,0.061185279,0.000138889,48,Census Tract,47037013400,TN,47037013400,47037013400,4.5,1.61,4.6,6.5,71.1,1858,748400,2.21,0.48,37,111,2.05,119119,3743.79,14.5,90.86,21
140,47,37,13500,1,4.70E+11,Block Group 1,G5030,S,416005,0,36.1479332,-86.8317273,0.028673208,4.17E-05,49,Census Tract,47037013500,TN,47037013500,47037013500,6.3,6.7,6,8.8,99,1797,533300,1.81,6.31,32,100,7.86,112992,2044.27,7.9,87.86,29
141,47,37,13500,2,4.70E+11,Block Group 2,G5030,S,911683,0,36.1513876,-86.827219,0.052836201,9.13E-05,49,Census Tract,47037013500,TN,47037013500,47037013500,6.3,6.7,6,8.8,99,1797,533300,1.81,6.31,32,100,7.86,112992,2044.27,7.9,87.86,3
142,47,37,13600,1,4.70E+11,Block Group 1,G5030,S,778231,0,36.1720743,-86.8194491,0.044753421,7.80E-05,50,Census Tract,47037013600,TN,47037013600,47037013600,29.4,10.3,19,32.3,72.7,864,358300,1.74,1.98,23,66,21.16,41667,5560.96,8.5,91.35,55
143,47,37,13600,2,4.70E+11,Block Group 2,G5030,S,788475,0,36.160022,-86.8360226,0.042465188,7.90E-05,50,Census Tract,47037013600,TN,47037013600,47037013600,29.4,10.3,19,32.3,72.7,864,358300,1.74,1.98,23,66,21.16,41667,5560.96,8.5,91.35,19
144,47,37,13600,3,4.70E+11,Block Group 3,G5030,S,2103189,143854,36.1685854,-86.8283325,0.065192051,0.000225085,50,Census Tract,47037013600,TN,47037013600,47037013600,29.4,10.3,19,32.3,72.7,864,358300,1.74,1.98,23,66,21.16,41667,5560.96,8.5,91.35,66
145,47,37,13600,4,4.70E+11,Block Group 4,G5030,S,788080,0,36.1597428,-86.826715,0.045210849,7.89E-05,50,Census Tract,47037013600,TN,47037013600,47037013600,29.4,10.3,19,32.3,72.7,864,358300,1.74,1.98,23,66,21.16,41667,5560.96,8.5,91.35,61
146,47,37,13701,1,4.70E+11,Block Group 1,G5030,S,701790,0,36.1828944,-86.807458,0.036887364,7.03E-05,51,Census Tract,47037013701,TN,47037013701,47037013701,18.9,15.58,11.4,21.2,68.8,1350,375400,1.71,3.26,41,84,17.58,59145,4703.83,5.7,87.85,25
147,47,37,13701,2,4.70E+11,Block Group 2,G5030,S,471996,0,36.1874623,-86.8097643,0.032742898,4.73E-05,51,Census Tract,47037013701,TN,47037013701,47037013701,18.9,15.58,11.4,21.2,68.8,1350,375400,1.71,3.26,41,84,17.58,59145,4703.83,5.7,87.85,10
148,47,37,13701,3,4.70E+11,Block Group 3,G5030,S,1077358,73162,36.1833745,-86.823483,0.04601766,0.000115266,51,Census Tract,47037013701,TN,47037013701,47037013701,18.9,15.58,11.4,21.2,68.8,1350,375400,1.71,3.26,41,84,17.58,59145,4703.83,5.7,87.85,23
149,47,37,13702,1,4.70E+11,Block Group 1,G5030,S,2425849,194184,36.1935697,-86.798758,0.078424437,0.00026252,52,Census Tract,47037013702,TN,47037013702,47037013702,16.8,9.78,11,19.8,71.3,1308,999,1.71,5.09,28,69,28.31,61183,5701.81,16.3,82.35,87
150,47,37,13702,2,4.70E+11,Block Group 2,G5030,S,2157977,250859,36.1961853,-86.8127215,0.090009425,0.000241363,52,Census Tract,47037013702,TN,47037013702,47037013702,16.8,9.78,11,19.8,71.3,1308,999,1.71,5.09,28,69,28.31,61183,5701.81,16.3,82.35,189
151,47,37,13800,1,4.70E+11,Block Group 1,G5030,S,327735,0,36.174117,-86.8116923,0.035072507,3.28E-05,53,Census Tract,47037013800,TN,47037013800,47037013800,39.8,14.74,18.7,38.4,73.1,1119,308600,2.53,2.54,33,109,35.01,51335,3351.18,4,87.96,40
152,47,37,13800,2,4.70E+11,Block Group 2,G5030,S,514333,0,36.1766299,-86.816787,0.035832901,5.15E-05,53,Census Tract,47037013800,TN,47037013800,47037013800,39.8,14.74,18.7,38.4,73.1,1119,308600,2.53,2.54,33,109,35.01,51335,3351.18,4,87.96,23
153,47,37,13900,1,4.70E+11,Block Group 1,G5030,S,917871,0,36.1757617,-86.8059132,0.042940258,9.19E-05,54,Census Tract,47037013900,TN,47037013900,47037013900,40.9,15.54,20,39.1,69.8,1384,311100,2.64,4.44,34,87,19.8,58676,3855.47,3.7,94.95,95
154,47,37,14200,1,4.70E+11,Block Group 1,G5030,S,447721,0,36.1681979,-86.79981,0.035668559,4.48E-05,55,Census Tract,47037014200,TN,47037014200,47037014200,48.9,13.45,25.3,45.4,99,812,533000,1.91,5.42,24,65,49.24,25455,18377.75,28,74.96,88
155,47,37,14200,2,4.70E+11,Block Group 2,G5030,S,632914,0,36.166037,-86.8063682,0.043061033,6.34E-05,55,Census Tract,47037014200,TN,47037014200,47037014200,48.9,13.45,25.3,45.4,99,812,533000,1.91,5.42,24,65,49.24,25455,18377.75,28,74.96,59
156,47,37,14300,1,4.70E+11,Block Group 1,G5030,S,505970,0,36.1647882,-86.8140257,0.029450683,5.07E-05,56,Census Tract,47037014300,TN,47037014300,47037014300,23.1,22.56,13.5,25.4,99,1025,339400,2.18,1.73,32,140,18.79,51875,1342.5,5.7,85.96,24
157,47,37,14300,2,4.70E+11,Block Group 2,G5030,S,747605,0,36.1587104,-86.816816,0.041693495,7.49E-05,56,Census Tract,47037014300,TN,47037014300,47037014300,23.1,22.56,13.5,25.4,99,1025,339400,2.18,1.73,32,140,18.79,51875,1342.5,5.7,85.96,66
158,47,37,14400,1,4.70E+11,Block Group 1,G5030,S,1912531,0,36.1575954,-86.8057394,0.084597209,0.000191545,57,Census Tract,47037014400,TN,47037014400,47037014400,17.7,9.26,11.2,18.9,76.9,1813,450000,1.59,16.97,29,73,23.91,53990,1695.49,3.5,94.1,165
159,47,37,14800,1,4.70E+11,Block Group 1,G5030,S,215341,0,36.1516127,-86.7645179,0.02197063,2.16E-05,58,Census Tract,47037014800,TN,47037014800,47037014800,86.4,43.91,41.9,75.3,76.8,239,999,3.08,0,21,92,87.96,18000,852.39,2.1,94.29,316
160,47,37,15100,1,4.70E+11,Block Group 1,G5030,S,1834394,0,36.160858,-86.6889127,0.071090676,0.000183726,59,Census Tract,47037015100,TN,47037015100,47037015100,7.8,22.34,7,11.5,77.6,1354,355600,2.19,18.29,40,114,6.03,69853,1436.4,3.6,92.42,57
161,47,37,15100,2,4.70E+11,Block Group 2,G5030,S,3785598,14553,36.1503395,-86.68042,0.091102669,0.000380558,59,Census Tract,47037015100,TN,47037015100,47037015100,7.8,22.34,7,11.5,77.6,1354,355600,2.19,18.29,40,114,6.03,69853,1436.4,3.6,92.42,111
162,47,37,15100,3,4.70E+11,Block Group 3,G5030,S,1952240,0,36.1641438,-86.6745113,0.062109829,0.000195537,59,Census Tract,47037015100,TN,47037015100,47037015100,7.8,22.34,7,11.5,77.6,1354,355600,2.19,18.29,40,114,6.03,69853,1436.4,3.6,92.42,40
163,47,37,15200,1,4.70E+11,Block Group 1,G5030,S,2466520,0,36.1722181,-86.6948162,0.092624307,0.000247073,60,Census Tract,47037015200,TN,47037015200,47037015200,8.9,12.62,6.8,11.8,77.4,1627,305000,1.89,2.67,49,78,9.33,62857,1519.91,2.6,92.09,22
164,47,37,15200,2,4.70E+11,Block Group 2,G5030,S,1080508,0,36.1744988,-86.6805285,0.055903128,0.000108238,60,Census Tract,47037015200,TN,47037015200,47037015200,8.9,12.62,6.8,11.8,77.4,1627,305000,1.89,2.67,49,78,9.33,62857,1519.91,2.6,92.09,6
165,47,37,15300,1,4.70E+11,Block Group 1,G5030,S,4352100,215165,36.193522,-86.6827283,0.138162714,0.000457612,61,Census Tract,47037015300,TN,47037015300,47037015300,7.2,6.76,6,10.1,79,1488,335100,2.29,4.35,44,113,4.95,87854,1713.38,3.1,91.22,12
166,47,37,15300,2,4.70E+11,Block Group 2,G5030,S,6225243,380861,36.2258477,-86.7024093,0.14563127,0.000662146,61,Census Tract,47037015300,TN,47037015300,47037015300,7.2,6.76,6,10.1,79,1488,335100,2.29,4.35,44,113,4.95,87854,1713.38,3.1,91.22,97
167,47,37,15300,3,4.70E+11,Block Group 3,G5030,S,3745339,185974,36.2321202,-86.6885585,0.100596719,0.000394103,61,Census Tract,47037015300,TN,47037015300,47037015300,7.2,6.76,6,10.1,79,1488,335100,2.29,4.35,44,113,4.95,87854,1713.38,3.1,91.22,10
168,47,37,15300,4,4.70E+11,Block Group 4,G5030,S,3923461,320625,36.1961041,-86.6728692,0.171465161,0.000425239,61,Census Tract,47037015300,TN,47037015300,47037015300,7.2,6.76,6,10.1,79,1488,335100,2.29,4.35,44,113,4.95,87854,1713.38,3.1,91.22,12
169,47,37,15401,1,4.70E+11,Block Group 1,G5030,S,3620022,804569,36.2377081,-86.6070303,0.109469036,0.000443577,62,Census Tract,47037015401,TN,47037015401,47037015401,7.4,6.88,6.2,10.6,77.4,1611,358700,2.46,8.62,42,96,8.97,78273,3345.37,6.9,95.2,2
170,47,37,15401,2,4.70E+11,Block Group 2,G5030,S,5706426,0,36.2192689,-86.6120625,0.117018939,0.000571954,62,Census Tract,47037015401,TN,47037015401,47037015401,7.4,6.88,6.2,10.6,77.4,1611,358700,2.46,8.62,42,96,8.97,78273,3345.37,6.9,95.2,38
171,47,37,15401,3,4.70E+11,Block Group 3,G5030,S,1718248,0,36.2238099,-86.5910963,0.070100329,0.000172229,62,Census Tract,47037015401,TN,47037015401,47037015401,7.4,6.88,6.2,10.6,77.4,1611,358700,2.46,8.62,42,96,8.97,78273,3345.37,6.9,95.2,22
172,47,37,15402,1,4.70E+11,Block Group 1,G5030,S,642875,0,36.1948104,-86.6257227,0.040664014,6.44E-05,63,Census Tract,47037015402,TN,47037015402,47037015402,11.6,8.37,8.4,15.1,77.9,1291,383500,2.54,5.79,39,93,9.36,79656,1489.17,1.5,91.68,42
173,47,37,15402,2,4.70E+11,Block Group 2,G5030,S,491977,0,36.2012512,-86.6296849,0.036346158,4.93E-05,63,Census Tract,47037015402,TN,47037015402,47037015402,11.6,8.37,8.4,15.1,77.9,1291,383500,2.54,5.79,39,93,9.36,79656,1489.17,1.5,91.68,13
174,47,37,15402,3,4.70E+11,Block Group 3,G5030,S,1262130,0,36.2085813,-86.6273518,0.054191754,0.000126486,63,Census Tract,47037015402,TN,47037015402,47037015402,11.6,8.37,8.4,15.1,77.9,1291,383500,2.54,5.79,39,93,9.36,79656,1489.17,1.5,91.68,26
175,47,37,15402,4,4.70E+11,Block Group 4,G5030,S,6174319,163135,36.1898218,-86.6494938,0.144602517,0.000634977,63,Census Tract,47037015402,TN,47037015402,47037015402,11.6,8.37,8.4,15.1,77.9,1291,383500,2.54,5.79,39,93,9.36,79656,1489.17,1.5,91.68,27
176,47,37,15404,1,4.70E+11,Block Group 1,G5030,S,1294705,0,36.1877398,-86.6245393,0.069822844,0.000129717,64,Census Tract,47037015404,TN,47037015404,47037015404,13.9,13.42,9.1,16.9,99,1367,282800,1.9,10.27,49,78,14.21,53444,2063.45,3.2,94.72,7
177,47,37,15404,2,4.70E+11,Block Group 2,G5030,S,934048,0,36.2098331,-86.6037651,0.048643562,9.36E-05,64,Census Tract,47037015404,TN,47037015404,47037015404,13.9,13.42,9.1,16.9,99,1367,282800,1.9,10.27,49,78,14.21,53444,2063.45,3.2,94.72,5
178,47,37,15404,3,4.70E+11,Block Group 3,G5030,S,1628906,0,36.1985,-86.6126669,0.058465193,0.000163222,64,Census Tract,47037015404,TN,47037015404,47037015404,13.9,13.42,9.1,16.9,99,1367,282800,1.9,10.27,49,78,14.21,53444,2063.45,3.2,94.72,39
179,47,37,15405,1,4.70E+11,Block Group 1,G5030,S,1399680,0,36.2027996,-86.5996594,0.064939398,0.000140261,65,Census Tract,47037015405,TN,47037015405,47037015405,12.2,8.1,8.8,15.5,75,1397,300900,2.4,6.28,43,74,16.58,72119,2481.61,6,97.07,21
180,47,37,15405,2,4.70E+11,Block Group 2,G5030,S,2014545,0,36.208105,-86.5870412,0.084862265,0.000201889,65,Census Tract,47037015405,TN,47037015405,47037015405,12.2,8.1,8.8,15.5,75,1397,300900,2.4,6.28,43,74,16.58,72119,2481.61,6,97.07,66
181,47,37,15501,1,4.70E+11,Block Group 1,G5030,S,2479857,8440,36.1647632,-86.6394672,0.069765356,0.000249227,66,Census Tract,47037015501,TN,47037015501,47037015501,10,13.82,7.6,13.1,99,1593,365000,1.94,10.98,37,111,13.44,73684,1517.37,8.3,75.57,3
182,47,37,15501,2,4.70E+11,Block Group 2,G5030,S,4031779,0,36.1756076,-86.6482813,0.103246203,0.000403883,66,Census Tract,47037015501,TN,47037015501,47037015501,10,13.82,7.6,13.1,99,1593,365000,1.94,10.98,37,111,13.44,73684,1517.37,8.3,75.57,34
183,47,37,15502,1,4.70E+11,Block Group 1,G5030,S,812965,0,36.1584299,-86.6479755,0.042505117,8.14E-05,67,Census Tract,47037015502,TN,47037015502,47037015502,9.1,10.3,7.1,11.7,79.4,1644,310600,1.81,6.53,35,89,14.81,58750,5231.48,14,82.15,8
184,47,37,15502,2,4.70E+11,Block Group 2,G5030,S,2971840,0,36.1489988,-86.6504308,0.092741757,0.000297605,67,Census Tract,47037015502,TN,47037015502,47037015502,9.1,10.3,7.1,11.7,79.4,1644,310600,1.81,6.53,35,89,14.81,58750,5231.48,14,82.15,99
185,47,37,15502,3,4.70E+11,Block Group 3,G5030,S,1442996,0,36.1559769,-86.6584896,0.052408881,0.000144516,67,Census Tract,47037015502,TN,47037015502,47037015502,9.1,10.3,7.1,11.7,79.4,1644,310600,1.81,6.53,35,89,14.81,58750,5231.48,14,82.15,0
186,47,37,15609,1,4.70E+11,Block Group 1,G5030,S,3551682,0,36.1722795,-86.6258788,0.088332365,0.000355775,68,Census Tract,47037015609,TN,47037015609,47037015609,9.8,7.15,8.2,13.3,99,1621,375400,1.63,9.89,33,112,7.17,68929,7503.24,7.1,55.31,19
187,47,37,15609,2,4.70E+11,Block Group 2,G5030,S,600097,0,36.1706475,-86.6110439,0.032287595,6.01E-05,68,Census Tract,47037015609,TN,47037015609,47037015609,9.8,7.15,8.2,13.3,99,1621,375400,1.63,9.89,33,112,7.17,68929,7503.24,7.1,55.31,8
